(title "Static Pressure")
(labels "Position" "Static Pressure")

((xy/key/label "interior-surface_body")
0.680715	1.97647e-005
0.690784	1.80614e-005
0.670669	2.14658e-005
0.660623	2.31702e-005
0.650475	2.48865e-005
0.640403	2.66021e-005
0.700803	1.6375e-005
0.630289	2.83321e-005
0.620371	3.00456e-005
0.610422	3.17702e-005
0.580387	3.70762e-005
0.590449	3.52862e-005
0.570264	3.88753e-005
0.560216	4.06676e-005
0.550288	4.2443e-005
0.540407	4.4222e-005
0.53052	4.60088e-005
0.520668	4.78005e-005
0.510785	4.96144e-005
0.500813	5.14679e-005
0.47051	5.7164e-005
0.480609	5.5246e-005
0.460396	5.90985e-005
0.450305	6.10385e-005
0.440299	6.29786e-005
0.430323	6.49283e-005
0.420413	6.68854e-005
0.390573	7.28953e-005
0.400535	7.08675e-005
0.380523	7.49643e-005
0.37042	7.70642e-005
0.360273	7.91951e-005
0.350038	8.13655e-005
0.339862	8.35464e-005
0.329866	8.57363e-005
0.319842	8.79492e-005
0.309877	9.01832e-005
0.29987	9.24543e-005
0.289897	9.47607e-005
0.249978	0.00010444
0.259934	0.00010195
0.239941	0.000107002
0.229927	0.000109611
0.219999	0.000112273
0.210133	0.000115006
0.20028	0.00011781
0.170385	0.00012687
0.180446	0.000123728
0.16031	0.000130147
0.150254	0.000133553
0.140104	0.000137114
0.130067	0.000140802
0.120043	0.000144621
0.110036	0.000148553
0.100028	0.000152578
0.100035	0.000152469
0.110039	0.000148414
0.120059	0.000144474
0.13006	0.000140676
0.140084	0.00013701
0.150071	0.000133486
0.160132	0.00013009
0.170183	0.000126828
0.180106	0.000123701
0.200103	0.000117775
0.210024	0.000114965
0.219919	0.000112238
0.229824	0.000109584
0.239738	0.000106989
0.249819	0.000104421
0.259889	0.00010192
0.289794	9.4743e-005
0.299768	9.2442e-005
0.309691	9.0183e-005
0.319647	8.79584e-005
0.329603	8.57558e-005
0.33968	8.35694e-005
0.349698	8.14039e-005
0.359855	7.92435e-005
0.369976	7.71192e-005
0.380176	7.50123e-005
0.390357	7.29294e-005
0.400349	7.08899e-005
0.420302	6.68865e-005
0.430249	6.49321e-005
0.4402	6.29896e-005
0.4502	6.10518e-005
0.460236	5.91195e-005
0.470281	5.71945e-005
0.480447	5.52723e-005
0.500633	5.14786e-005
0.510658	4.96194e-005
0.520543	4.78106e-005
0.530388	4.60284e-005
0.540241	4.42495e-005
0.550141	4.24675e-005
0.560062	4.06854e-005
0.570079	3.88972e-005
0.580166	3.71057e-005
0.590279	3.53176e-005
0.269945	9.94659e-005
0.620255	3.00555e-005
0.61039	3.17781e-005
0.63017	2.83533e-005
0.640185	2.66341e-005
0.650256	2.49275e-005
0.660294	2.32205e-005
0.690677	1.80868e-005
0.670396	2.15074e-005
0.700719	1.63924e-005
0.690802	1.80595e-005
0.710761	1.47135e-005
0.680798	1.9745e-005
0.700735	1.63828e-005
0.67077	2.14326e-005
0.660769	2.31259e-005
0.650675	2.48467e-005
0.640591	2.65727e-005
0.630492	2.83032e-005
0.620553	3.00204e-005
0.610577	3.17509e-005
0.590582	3.52616e-005
0.580479	3.70496e-005
0.570378	3.8846e-005
0.560327	4.06347e-005
0.490555	5.33635e-005
0.55047	4.24129e-005
0.540605	4.41893e-005
0.530661	4.5988e-005
0.520749	4.77874e-005
0.510832	4.95967e-005
0.500832	5.14458e-005
0.480744	5.52263e-005
0.470698	5.71307e-005
0.46052	5.90644e-005
0.450421	6.10062e-005
0.600325	3.35375e-005
0.44037	6.29566e-005
0.430328	6.49167e-005
0.420388	6.68754e-005
0.400653	7.08288e-005
0.390713	7.28499e-005
0.380701	7.49116e-005
0.370642	7.70023e-005
0.360497	7.91291e-005
0.35032	8.12899e-005
0.710591	1.47247e-005
0.340171	8.34677e-005
0.330095	8.56635e-005
0.71067	1.4719e-005
0.320035	8.78847e-005
0.309989	9.0131e-005
0.299949	9.24088e-005
0.289912	9.47204e-005
0.25993	0.000101916
0.249988	0.00010439
0.239982	0.000106936
0.229967	0.00010954
0.220005	0.000112207
0.210074	0.000114942
0.20024	0.000117743
0.600629	3.34913e-005
0.180472	0.000123613
0.17047	0.000126746
0.160453	0.000130004
0.150368	0.000133412
0.140222	0.00013697
0.130109	0.000140668
0.119977	0.000144517
0.109952	0.000148457
0.100032	0.000152491
0.0900685	0.000156679
0.490796	5.33283e-005
0.0899978	0.000156604
0.100007	0.000152149
0.110043	0.000148042
0.120068	0.00014408
0.130089	0.000140287
0.140061	0.000136654
0.149978	0.000133176
0.410586	6.88334e-005
0.160041	0.000129817
0.17001	0.000126599
0.180035	0.000123495
0.199953	0.000117606
0.209905	0.000114801
0.219799	0.000112091
0.229688	0.000109458
0.239607	0.000106881
0.24969	0.000104329
0.259745	0.000101834
0.269843	9.93736e-005
0.289789	9.46496e-005
0.299746	9.23569e-005
0.26989	9.94794e-005
0.319632	8.78919e-005
0.329549	8.57053e-005
0.339464	8.35366e-005
0.349518	8.1385e-005
0.359576	7.9243e-005
0.369683	7.71304e-005
0.379859	7.50249e-005
0.19038	0.000120625
0.390018	7.29377e-005
0.4001	7.08843e-005
0.42013	6.68735e-005
0.430085	6.49224e-005
0.44004	6.29871e-005
0.45002	6.10557e-005
0.460001	5.91237e-005
0.470059	5.71981e-005
0.480126	5.52863e-005
0.490424	5.33685e-005
0.0900286	0.000156614
0.500566	5.14749e-005
0.510569	4.9613e-005
0.520443	4.78011e-005
0.0899641	0.00015637
0.530283	4.60204e-005
0.540117	4.42563e-005
0.549986	4.24749e-005
0.559942	4.06873e-005
0.569946	3.89024e-005
0.579976	3.71269e-005
0.590068	3.53397e-005
0.60024	3.35477e-005
0.610201	3.17861e-005
0.620198	3.00571e-005
0.630026	2.83506e-005
0.640048	2.66456e-005
0.650026	2.49563e-005
0.660075	2.32564e-005
0.670143	2.1539e-005
0.690344	1.81209e-005
0.7004	1.64208e-005
0.710454	1.47425e-005
0.279845	9.6982e-005
0.720511	1.30753e-005
0.720569	1.30722e-005
0.720595	1.30705e-005
0.710524	1.47317e-005
0.700641	1.6387e-005
0.690755	1.80559e-005
0.680802	1.97353e-005
0.660835	2.30985e-005
0.650727	2.48187e-005
0.640649	2.65484e-005
0.630598	2.8272e-005
0.620606	2.99854e-005
0.610663	3.17161e-005
0.600617	3.34643e-005
0.590573	3.52404e-005
0.580584	3.7028e-005
0.570569	3.88079e-005
0.56063	4.05809e-005
0.550529	4.23716e-005
0.540701	4.41571e-005
0.530739	4.59637e-005
0.52073	4.77711e-005
0.510817	4.95733e-005
0.500855	5.14137e-005
0.490797	5.33053e-005
0.480777	5.52051e-005
0.470753	5.71003e-005
0.460603	5.90192e-005
0.450472	6.09544e-005
0.440422	6.29067e-005
0.43039	6.48733e-005
0.420403	6.68429e-005
0.410558	6.88021e-005
0.40066	7.07839e-005
0.390769	7.27937e-005
0.380735	7.48512e-005
0.370685	7.69344e-005
0.680239	1.98313e-005
0.360651	7.90523e-005
0.350562	8.11944e-005
0.340562	8.33461e-005
0.3304	8.5545e-005
0.720412	1.30859e-005
0.32026	8.77762e-005
0.310124	9.00338e-005
0.299994	9.23135e-005
0.289889	9.46311e-005
0.720516	1.30758e-005
0.269707	9.94e-005
0.259747	0.000101834
0.249883	0.000104292
0.239896	0.000106807
0.229925	0.000109391
0.219924	0.000112044
0.209981	0.000114767
0.200058	0.000117565
0.1805	0.000123369
0.160595	0.00012968
0.150507	0.00013306
0.140438	0.000136583
0.130293	0.000140276
0.120091	0.000144133
0.110036	0.000148099
0.0999669	0.000152197
0.0899662	0.000156391
0.0800393	0.000160796
0.0800784	0.000160754
0.0799265	0.00016064
0.730374	1.1447e-005
0.279793	9.69927e-005
0.730433	1.14341e-005
0.730531	1.14241e-005
0.730526	1.14246e-005
0.730501	1.14355e-005
0.720403	1.30785e-005
0.71042	1.47349e-005
0.700496	1.63906e-005
0.690616	1.805e-005
0.680692	1.97252e-005
0.660748	2.30835e-005
0.65065	2.47989e-005
0.640576	2.65339e-005
0.630552	2.82567e-005
0.620588	2.99543e-005
0.610599	3.16809e-005
0.600647	3.34377e-005
0.5906	3.52172e-005
0.0799734	0.000160641
0.580602	3.69964e-005
0.57064	3.87664e-005
0.56066	4.05328e-005
0.550748	4.2317e-005
0.540695	4.41119e-005
0.530694	4.5929e-005
0.520728	4.77502e-005
0.5107	4.9556e-005
0.500685	5.13825e-005
0.730435	1.1445e-005
0.490722	5.32623e-005
0.480746	5.51691e-005
0.470724	5.70634e-005
0.460679	5.89639e-005
0.0898879	0.000155915
0.4506	6.08884e-005
0.0999638	0.000151562
0.440539	6.28319e-005
0.670722	2.14014e-005
0.110037	0.000147389
0.430477	6.47963e-005
0.420482	6.67746e-005
0.130127	0.000139619
0.410501	6.87553e-005
0.150096	0.00013259
0.40052	7.07316e-005
0.160032	0.000129306
0.390675	7.27296e-005
0.169984	0.000126152
0.380751	7.47783e-005
0.17996	0.000123087
0.370731	7.68507e-005
0.3607	7.89552e-005
0.199848	0.000117288
0.350708	8.10826e-005
0.209817	0.000114504
0.340653	8.32184e-005
0.219758	0.000111808
0.330543	8.54004e-005
0.239566	0.00010666
0.320429	8.76314e-005
0.259675	0.000101664
0.310258	8.98882e-005
0.269777	9.92127e-005
0.300046	9.21674e-005
0.279844	9.68202e-005
0.289872	9.4486e-005
0.289886	9.44886e-005
0.279706	9.68456e-005
0.299872	9.22037e-005
0.269599	9.92462e-005
0.259674	0.000101669
0.319688	8.77571e-005
0.249734	0.000104111
0.329537	8.55883e-005
0.239876	0.000106586
0.349361	8.13146e-005
0.21987	0.000111767
0.35938	7.91855e-005
0.209879	0.000114482
0.369498	7.70803e-005
0.199948	0.00011726
0.37971	7.49821e-005
0.389872	7.29051e-005
0.180343	0.000122968
0.399957	7.08501e-005
0.160563	0.000129163
0.419946	6.68413e-005
0.150618	0.000132491
0.429933	6.48858e-005
0.140566	0.000135978
0.439836	6.29608e-005
0.130391	0.000139648
0.120217	0.000143484
0.459763	5.9108e-005
0.110059	0.000147474
0.479978	5.5285e-005
0.0999597	0.000151633
0.490224	5.33649e-005
0.0899183	0.000155938
0.500344	5.14593e-005
0.079882	0.000160379
0.510437	4.96009e-005
0.0699311	0.000164918
0.520419	4.77796e-005
0.530299	4.5985e-005
0.0700093	0.000164869
0.540088	4.4228e-005
0.0700296	0.000164875
0.0699928	0.000164892
0.569785	3.88894e-005
0.0798644	0.000160367
0.579808	3.71317e-005
0.589884	3.53523e-005
0.6	3.35472e-005
0.610113	3.17767e-005
0.620025	3.005e-005
0.639885	2.6639e-005
0.649917	2.49516e-005
0.190133	0.000120071
0.659907	2.32575e-005
0.669979	2.15454e-005
0.170457	0.000126001
0.680043	1.98475e-005
0.690119	1.81441e-005
0.700223	1.64417e-005
0.710224	1.47503e-005
0.720232	1.30953e-005
0.0698869	0.000164902
0.0699836	0.000164892
0.0699041	0.000164865
0.18991	0.000120144
0.730209	1.14568e-005
0.73035	1.14611e-005
0.720325	1.30892e-005
0.710368	1.47341e-005
0.700363	1.64059e-005
0.690449	1.80662e-005
0.680571	1.97295e-005
0.309798	8.99593e-005
0.670627	2.14041e-005
0.66065	2.30788e-005
0.650532	2.47851e-005
0.640519	2.65308e-005
0.63046	2.82567e-005
0.620456	2.99437e-005
0.610522	3.16679e-005
0.600533	3.34387e-005
0.590543	3.52222e-005
0.409957	6.88298e-005
0.580573	3.69829e-005
0.570612	3.87416e-005
0.560673	4.05062e-005
0.55071	4.22806e-005
0.540713	4.40812e-005
0.530727	4.59079e-005
0.520719	4.77417e-005
0.510612	4.9562e-005
0.500597	5.13748e-005
0.490646	5.32252e-005
0.48067	5.51347e-005
0.470665	5.70419e-005
0.460662	5.89237e-005
0.450653	6.08342e-005
0.440628	6.27686e-005
0.430606	6.47139e-005
0.420619	6.67037e-005
0.410538	6.87068e-005
0.400465	7.06707e-005
0.390519	7.26651e-005
0.380587	7.47227e-005
0.37064	7.67826e-005
0.360679	7.88639e-005
0.350681	8.09835e-005
0.340685	8.3108e-005
0.330634	8.52629e-005
0.320576	8.7481e-005
0.310398	8.97292e-005
0.30011	9.20059e-005
0.289883	9.43219e-005
0.279689	9.66617e-005
0.269574	9.90375e-005
0.249654	0.000103867
0.239752	0.000106318
0.219795	0.000111428
0.209747	0.000114121
0.199837	0.000116859
0.18993	0.000119627
0.18015	0.000122459
0.17036	0.000125411
0.160512	0.000128523
0.150524	0.000131794
0.140469	0.000135193
0.740339	9.79592e-006
0.1304	0.000138772
0.740447	9.78117e-006
0.120289	0.000142565
0.740528	9.76718e-006
0.110124	0.000146556
0.740594	9.76249e-006
0.0999853	0.000150738
0.740585	9.77442e-006
0.0898598	0.000155151
0.740495	9.79394e-006
0.0797654	0.000159818
0.0696993	0.000164703
0.0598298	0.000169449
0.0598995	0.000169123
0.0599237	0.000168891
0.0599521	0.00016879
0.0600159	0.000168842
0.0600046	0.000169044
0.0599396	0.000169354
0.0698178	0.000164634
0.0798474	0.000159753
0.0898542	0.000155089
0.0999416	0.000150624
0.110035	0.000146407
0.130168	0.000138692
0.150213	0.0001318
0.160121	0.000128593
0.170023	0.000125518
0.180011	0.000122537
0.189958	0.000119649
0.199893	0.00011685
0.229838	0.000108833
0.209813	0.000114107
0.219737	0.000111449
0.2395	0.000106387
0.259606	0.00010144
0.269765	9.90124e-005
0.279822	9.66369e-005
0.289907	9.43136e-005
0.299939	9.20279e-005
0.309936	8.97876e-005
0.740201	9.80223e-006
0.319798	8.75964e-005
0.329666	8.54394e-005
0.349376	8.12134e-005
0.369544	7.69942e-005
0.740391	9.81646e-006
0.379737	7.49082e-005
0.389827	7.28427e-005
0.0596483	0.00016976
0.399976	7.07941e-005
0.409959	6.87791e-005
0.419898	6.6791e-005
0.429881	6.48377e-005
0.43973	6.29232e-005
0.459652	5.9092e-005
0.479794	5.52809e-005
0.0599046	0.000169629
0.490009	5.33706e-005
0.500167	5.14475e-005
0.510247	4.95911e-005
0.520283	4.77766e-005
0.530289	4.59597e-005
0.540179	4.41869e-005
0.120097	0.000142437
0.569713	3.88795e-005
0.140219	0.000135158
0.579701	3.71279e-005
0.589765	3.53519e-005
0.599879	3.35509e-005
0.609988	3.17701e-005
0.62004	3.00296e-005
0.639928	2.6636e-005
0.64986	2.49432e-005
0.659837	2.32486e-005
0.669857	2.15518e-005
0.679872	1.98573e-005
0.699985	1.6472e-005
0.71014	1.47569e-005
0.720128	1.31008e-005
0.730172	1.14683e-005
0.229612	0.000108889
0.730241	1.14804e-005
0.72022	1.31134e-005
0.710267	1.47395e-005
0.700196	1.64081e-005
0.690286	1.80612e-005
0.680402	1.97191e-005
0.670511	2.14079e-005
0.66058	2.30818e-005
0.650552	2.47749e-005
0.640446	2.65176e-005
0.339518	8.33181e-005
0.630396	2.82423e-005
0.620287	2.99388e-005
0.610279	3.16675e-005
0.600359	3.34518e-005
0.590388	3.5244e-005
0.580466	3.69909e-005
0.570553	3.87319e-005
0.56061	4.04787e-005
0.550652	4.22537e-005
0.540711	4.40669e-005
0.449655	6.10133e-005
0.530646	4.58894e-005
0.520577	4.77361e-005
0.510476	4.95705e-005
0.500434	5.13618e-005
0.490455	5.31987e-005
0.480514	5.51149e-005
0.470563	5.70185e-005
0.460595	5.88814e-005
0.450649	6.07853e-005
0.740176	9.80403e-006
0.549968	4.2437e-005
0.440627	6.27173e-005
0.559811	4.06578e-005
0.430629	6.46439e-005
0.420603	6.66421e-005
0.740329	9.81788e-006
0.410549	6.86562e-005
0.400437	7.06078e-005
0.390393	7.26009e-005
0.380434	7.46687e-005
0.370505	7.67345e-005
0.629995	2.83172e-005
0.360567	7.88013e-005
0.350622	8.08992e-005
0.340612	8.3008e-005
0.330607	8.51503e-005
0.320567	8.73622e-005
0.310432	8.95886e-005
0.300201	9.18378e-005
0.289906	9.41505e-005
0.27976	9.64696e-005
0.269647	9.88146e-005
0.249565	0.000103615
0.239686	0.00010605
0.229722	0.000108542
0.219731	0.000111091
0.20972	0.000113717
0.199727	0.000116384
0.189854	0.000119093
0.179935	0.000121882
0.170111	0.000124765
0.160277	0.000127798
0.150383	0.00013097
0.14036	0.000134241
0.130305	0.000137691
0.120169	0.00014141
0.109996	0.000145377
0.09989	0.000149543
0.0897475	0.000153984
0.0796714	0.000158774
0.0696164	0.000164044
0.0595062	0.000169749
0.0496001	0.000174851
0.0497331	0.000173881
0.0498525	0.00017311
0.049854	0.000172619
0.0498812	0.000172435
0.0499107	0.000172563
0.0499298	0.000172992
0.0499941	0.000173704
0.0499089	0.000174631
0.0598519	0.000169589
0.0799212	0.000158629
0.0898865	0.000153842
0.0999684	0.000149383
0.110032	0.000145155
0.120113	0.00014121
0.13019	0.000137572
0.140261	0.000134144
0.150252	0.000130863
0.160168	0.000127746
0.170155	0.000124783
0.180067	0.000121901
0.189998	0.000119082
0.199982	0.000116347
0.209948	0.000113662
0.219738	0.000111077
0.259581	0.000101204
0.229588	0.000108578
0.239509	0.000106106
0.259532	0.000101226
0.269667	9.88198e-005
0.2798	9.64566e-005
0.289898	9.41468e-005
0.300046	9.18576e-005
0.310044	8.96219e-005
0.319955	8.74404e-005
0.329787	8.52907e-005
0.339562	8.31912e-005
0.349439	8.10932e-005
0.369557	7.69095e-005
0.379646	7.48343e-005
0.389841	7.277e-005
0.3999	7.07218e-005
0.409983	6.87009e-005
0.420026	6.6723e-005
0.42993	6.4771e-005
0.439763	6.28609e-005
0.0494325	0.000175731
0.449589	6.09616e-005
0.459513	5.90538e-005
0.479647	5.52661e-005
0.489719	5.33776e-005
0.499932	5.14455e-005
0.510102	4.95715e-005
0.520196	4.77518e-005
0.530214	4.59279e-005
0.540172	4.41416e-005
0.0498593	0.000175489
0.750202	8.13968e-006
0.559875	4.06233e-005
0.750365	8.13502e-006
0.569825	3.88553e-005
0.750451	8.12339e-006
0.57976	3.7099e-005
0.75054	8.11454e-006
0.589824	3.53212e-005
0.750549	8.10986e-006
0.599898	3.35471e-005
0.750568	8.11104e-006
0.610019	3.17749e-005
0.750571	8.11366e-006
0.620016	3.00059e-005
0.750412	8.12626e-006
0.630029	2.82761e-005
0.639972	2.66049e-005
0.649918	2.49227e-005
0.65987	2.32285e-005
0.67972	1.98552e-005
0.699778	1.64943e-005
0.709897	1.47812e-005
0.720005	1.31172e-005
0.730093	1.14759e-005
0.740151	9.80103e-006
0.249446	0.000103663
0.750396	8.1276e-006
0.359462	7.89975e-005
0.469527	5.71552e-005
0.0393988	0.000181785
0.0395754	0.000179714
0.0397023	0.000177965
0.039774	0.000176708
0.0397599	0.000175939
0.039823	0.00017565
0.0398726	0.00017585
0.0398971	0.000176541
0.0399266	0.000177719
0.039973	0.000179374
0.0399043	0.000181371
0.0498275	0.00017581
0.0598809	0.000168903
0.689775	1.81701e-005
0.0799009	0.000156933
0.0899321	0.000152176
0.0999585	0.000147857
0.109989	0.000143736
0.120081	0.000139896
0.750159	8.13235e-006
0.130224	0.000136376
0.140238	0.000133057
0.16021	0.000126885
0.170091	0.000124075
0.180066	0.000121262
0.19004	0.000118504
0.199988	0.000115846
0.209958	0.000113215
0.219824	0.000110681
0.22953	0.00010825
0.239474	0.000105815
0.249396	0.000103407
0.259488	0.000101005
0.269628	9.8628e-005
0.279761	9.62868e-005
0.289886	9.39777e-005
0.299984	9.17021e-005
0.310007	8.9493e-005
0.31995	8.73148e-005
0.329828	8.51581e-005
0.339533	8.30761e-005
0.0398644	0.000183398
0.740305	9.80827e-006
0.349464	8.09896e-005
0.730193	1.14773e-005
0.359414	7.89147e-005
0.720172	1.31015e-005
0.369523	7.68286e-005
0.0698927	0.000162593
0.710103	1.47428e-005
0.379612	7.47585e-005
0.700193	1.64017e-005
0.389779	7.27076e-005
0.690256	1.80358e-005
0.399954	7.06439e-005
0.680369	1.9697e-005
0.410052	6.86201e-005
0.670412	2.13927e-005
0.419991	6.66752e-005
0.660475	2.30775e-005
0.429958	6.47074e-005
0.650447	2.47727e-005
0.439824	6.2779e-005
0.640379	2.65009e-005
0.449635	6.08988e-005
0.459471	5.90135e-005
0.620216	2.99236e-005
0.469411	5.71279e-005
0.610177	3.16567e-005
0.479555	5.52291e-005
0.60015	3.34606e-005
0.489639	5.33503e-005
0.590255	3.52564e-005
0.49983	5.1444e-005
0.580341	3.69976e-005
0.51003	4.95437e-005
0.570437	3.87287e-005
0.520194	4.77052e-005
0.56049	4.04559e-005
0.530223	4.59027e-005
0.55056	4.22276e-005
0.54024	4.40994e-005
0.540583	4.40469e-005
0.53053	4.58637e-005
0.560017	4.0588e-005
0.520482	4.77215e-005
0.569858	3.88197e-005
0.510408	4.95603e-005
0.57985	3.70511e-005
0.500345	5.134e-005
0.589864	3.52797e-005
0.490292	5.31817e-005
0.599878	3.35274e-005
0.48034	5.51125e-005
0.609924	3.1772e-005
0.470442	5.70005e-005
0.620017	2.99902e-005
0.460523	5.88372e-005
0.630031	2.82363e-005
0.450563	6.07352e-005
0.640031	2.65494e-005
0.440598	6.26757e-005
0.650043	2.48706e-005
0.43057	6.45964e-005
0.660035	2.31944e-005
0.420542	6.65783e-005
0.410514	6.85979e-005
0.679703	1.98372e-005
0.400409	7.05537e-005
0.689724	1.81641e-005
0.390329	7.2536e-005
0.699705	1.64957e-005
0.380283	7.46039e-005
0.709738	1.48054e-005
0.370339	7.66929e-005
0.719852	1.31325e-005
0.360434	7.87535e-005
0.730009	1.14716e-005
0.350523	8.08145e-005
0.740089	9.79748e-006
0.340552	8.2905e-005
0.750079	8.12261e-006
0.760062	6.50202e-006
0.330528	8.5048e-005
0.320505	8.7256e-005
0.760214	6.47874e-006
0.310388	8.94631e-005
0.760315	6.48704e-006
0.300263	9.16811e-005
0.760317	6.48969e-006
0.290098	9.39593e-005
0.760412	6.477e-006
0.279887	9.62506e-005
0.760534	6.45598e-006
0.269705	9.85772e-005
0.760488	6.44516e-006
0.259666	0.000100944
0.760522	6.4352e-006
0.249559	0.000103344
0.760461	6.42183e-006
0.239657	0.000105756
0.550145	4.23404e-005
0.760479	6.4153e-006
0.229743	0.000108216
0.750381	8.12077e-006
0.219679	0.000110733
0.20969	0.000113289
0.780085	3.20028e-006
0.78	3.21795e-006
0.770076	4.81725e-006
0.77	4.97235e-006
0.199767	0.000115869
0.760154	6.50254e-006
0.76	6.60418e-006
0.750158	8.18397e-006
0.75	8.192e-006
0.740182	9.82222e-006
0.74	9.83689e-006
0.189799	0.000118518
0.730224	1.14537e-005
0.73	1.14988e-005
0.720226	1.30937e-005
0.72	1.30851e-005
0.710218	1.47464e-005
0.71	1.46833e-005
0.179842	0.000121271
0.700126	1.6387e-005
0.7	1.62819e-005
0.690075	1.80105e-005
0.69	1.79628e-005
0.679965	1.96802e-005
0.68	1.9736e-005
0.169884	0.000124098
0.66998	2.13743e-005
0.67	2.14445e-005
0.660026	2.30853e-005
0.66	2.3164e-005
0.650099	2.48056e-005
0.65	2.48017e-005
0.160034	0.000127013
0.640145	2.6471e-005
0.64	2.64352e-005
0.630135	2.8153e-005
0.63	2.81746e-005
0.620076	2.98758e-005
0.62	2.99592e-005
0.150159	0.000130039
0.610071	3.16389e-005
0.61	3.17685e-005
0.600115	3.34306e-005
0.6	3.35083e-005
0.590139	3.52106e-005
0.59	3.52597e-005
0.140208	0.000133181
0.580142	3.69664e-005
0.58	3.69726e-005
0.570071	3.8698e-005
0.57	3.86568e-005
0.560067	4.04439e-005
0.56	4.04923e-005
0.13016	0.000136513
0.550024	4.22521e-005
0.55	4.2363e-005
0.539988	4.40918e-005
0.54	4.41427e-005
0.530107	4.59085e-005
0.53	4.59205e-005
0.120011	0.000140108
0.669844	2.15221e-005
0.520153	4.77185e-005
0.52	4.76996e-005
0.510175	4.95053e-005
0.51	4.94331e-005
0.500103	5.13068e-005
0.5	5.12747e-005
0.109935	0.00014395
0.490058	5.31541e-005
0.49	5.31711e-005
0.480038	5.50404e-005
0.48	5.50515e-005
0.47005	5.69201e-005
0.47	5.69212e-005
0.0998462	0.000148008
0.460068	5.87868e-005
0.46	5.87993e-005
0.450071	6.06902e-005
0.45	6.07725e-005
0.440024	6.26564e-005
0.44	6.27265e-005
0.0896855	0.000152363
0.430093	6.45897e-005
0.43	6.46036e-005
0.420111	6.65328e-005
0.42	6.65967e-005
0.410153	6.85286e-005
0.41	6.85309e-005
0.0796651	0.000157122
0.400175	7.04832e-005
0.4	7.04017e-005
0.390103	7.24314e-005
0.39	7.24076e-005
0.380058	7.44679e-005
0.38	7.44803e-005
0.0695693	0.000162727
0.370038	7.65442e-005
0.37	7.65488e-005
0.36005	7.85995e-005
0.36	7.85971e-005
0.350068	8.06533e-005
0.35	8.06607e-005
0.0595256	0.000169058
0.340071	8.27592e-005
0.34	8.28501e-005
0.330024	8.49288e-005
0.33	8.49648e-005
0.32009	8.70983e-005
0.32	8.71613e-005
0.0494403	0.00017605
0.310107	8.92709e-005
0.31	8.92658e-005
0.300145	9.14499e-005
0.3	9.14316e-005
0.290175	9.36561e-005
0.29	9.35843e-005
0.28011	9.58512e-005
0.28	9.57059e-005
0.27	9.80884e-005
0.27	9.80926e-005
0.26	0.000100417
0.26	0.000100429
0.250001	0.000102771
0.25	0.000102701
0.239974	0.000105117
0.24	0.000105029
0.229973	0.000107509
0.23	0.000107488
0.760127	6.48922e-006
0.219907	0.000109957
0.22	0.00010988
0.20981	0.000112412
0.21	0.000112328
0.199862	0.000114881
0.2	0.000114789
0.189858	0.000117408
0.19	0.000117292
0.179895	0.000119985
0.18	0.000119982
0.170005	0.000122612
0.17	0.000122579
0.159994	0.000125272
0.16	0.000125158
0.150026	0.000127986
0.15	0.000127944
0.140004	0.000130813
0.14	0.000130814
0.129973	0.000133734
0.13	0.000133696
0.119946	0.000136767
0.12	0.000136664
0.109892	0.000139997
0.11	0.000140006
0.0998936	0.000143442
0.1	0.000143274
0.0898905	0.000147084
0.09	0.000146782
0.0798223	0.000151166
0.08	0.000150907
